Program:    MAESTRA                                                                         
Control:    Run a single tree in a 10x10 stand of trees.                                    
Trees:      10x10 trees plot, 1000 trees on one hectare plot.                               
Structure:                                                                      Multispecies
Physiology:                                                                     Multispecies
Met data:   HFE Met station 2013-9-14 to 2014-5-26                                          
Water bal.:                                                                                 
                                                                                
DOY: simulation date
Tree: tree number
Spec: tree species number
absPAR:   absorbed PAR              MJ tree-1 d-1
absNIR:   absorbed NIR              MJ  tree-1 d-1
absTherm: absorbed thermal          MJ tree-1 d-1
totPs: gross photosynthesis         mol tree-1 d-1
totRf: daily foliar respiration     mol tree-1 d-1
netPs: photosyn. net of foliar resp   mol tree-1 d-1
totLE1: daily transpiration         mol H2O tree-1 d-1
totLE2: daily transpirn (CANOPY calc) mol H2O m-2 d-1
totH:  daily sensible heat flux     MJ tree-1 d-1
                                                                                
Columns: DOY Tree Spec absPAR absNIR absTherm totPs totRf netPs totLE1 totLE2 totH
    186   45    1      61.3576      20.3636    -146.8009       7.2691       2.6049       4.6642    1200.1847     136.1888     -51.8861
    187   45    1      52.6298      17.4855    -139.7706       7.6662       1.9921       5.6742     799.2068      92.4753     -39.1099
    188   45    1      63.3234      20.9704    -144.2354       8.6426       2.2259       6.4166    1000.2455     115.4245     -36.5891
    189   45    1      39.3137      12.9593    -138.6473       6.2687       1.9929       4.2759     565.0185      67.5295     -44.8831
    190   45    1      50.0708      16.6564    -139.2124       7.3301       2.0163       5.3138     689.2399      79.4909     -37.0041
    191   45    1      34.9609      11.5255    -138.8703       5.8810       1.9955       3.8855     435.5371      53.2976     -43.8905
    192   45    1      13.6243       4.4409    -133.1987       2.9221       1.6296       1.2925      77.0134      12.3974     -52.1824
    193   45    1      43.8376      14.4453    -137.7584       7.1450       1.8536       5.2914     562.3281      66.5035     -38.1273
    194   45    1      16.9872       5.5530    -136.4600       3.4807       1.9779       1.5028     101.5053      16.9620     -50.8248
    195   45    1      10.3749       3.3897    -134.5697       2.3184       1.7337       0.5847      24.0951       6.9892     -48.9531
    196   45    1      23.2615       7.6045    -135.6902       4.5533       1.8009       2.7524     192.5207      26.7484     -46.6601
    197   45    1      34.7232      11.4195    -138.3684       5.9619       2.0051       3.9567     411.7001      50.7049     -43.3640
    198   45    1      43.5213      14.3308    -141.9683       6.7839       2.0727       4.7112     567.0770      67.4503     -41.1338
    199   45    1      44.3175      14.5023    -139.7046       7.0410       1.8893       5.1517     552.5311      66.2065     -38.6016
    200   45    1      48.7203      15.9612    -140.4360       7.7182       1.8924       5.8259     605.2590      72.1294     -35.7738
    201   45    1      53.6872      17.6663    -142.7505       8.0333       1.9646       6.0687     648.5330      75.1889     -32.4005
    202   45    1      40.6172      13.4287    -141.2740       6.5935       2.2522       4.3413     453.3663      54.7740     -38.8852
    203   45    1      14.8066       4.8470    -137.7776       2.9264       2.0253       0.9011     129.2408      17.5566     -49.6683
    204   45    1      30.0958       9.8589    -139.6351       5.4218       2.0642       3.3576     357.7801      44.5158     -47.5506
    205   45    1      23.2464       7.6168    -136.5575       4.5480       1.8172       2.7308     232.7736      31.3186     -43.2057
    206   45    1      21.5425       7.0704    -135.1772       4.3161       1.6520       2.6641     212.1618      27.3536     -49.3464
    207   45    1      47.3179      15.5802    -140.8184       7.5731       1.8342       5.7389     622.1773      73.4336     -38.5693
    208   45    1      51.7902      17.1030    -142.2103       7.8554       1.8540       6.0014     657.9868      76.1932     -35.1166
    209   45    1      15.7842       5.1741    -135.3381       3.3593       1.8282       1.5311     104.2127      16.8782     -46.2705
    210   45    1      27.7564       9.1309    -140.1605       4.8471       2.2041       2.6430     358.8055      43.0153     -51.1095
    211   45    1      25.1452       8.2477    -136.3928       4.8596       1.8644       2.9952     303.7609      38.3355     -49.9271
    212   45    1      30.2712       9.9775    -137.2880       5.5533       1.8031       3.7503     433.3705      51.5494     -49.1395
    213   45    1      32.2202      10.6330    -140.2230       5.7438       1.5645       4.1794     443.3310      52.6574     -48.6211
