Program:    MAESTRA                                                                         
Control:    Run a single tree in a 10x10 stand of trees.                                    
Trees:      10x10 trees plot, 1000 trees on one hectare plot.                               
Structure:                                                                      Multispecies
Physiology:                                                                     Multispecies
Met data:   HFE Met station 2013-9-14 to 2014-5-26                                          
Water bal.:                                                                                 
                                                                                
DOY: simulation date
Tree: tree number
Spec: tree species number
Hour:  hour of the day
hrPAR: absorbed PAR              umol tree-1 s-1
hrNIR: absorbed NIR              W tree-1
hrTHM: absorbed thermal          W tree-1
hrPS: photosynthesis (net of leaf resp) umol tree-1 s-1
hrRf:  hourly leaf respiration   umol tree-1 s-1
hrRmW: hourly stem + branch Rm   umol tree-1 s-1
hrLE:  hourly transpiration      mmol tree-1 s-1
LECAN: hourly transpirn: CANOPY calc : mmol H2O m-2 s-1
Gscan: canopy stomatal conductance : mol CO2 tree-1 s-1
Gbhcan: canopy boundary layer conductance to heat : mol tree-1 s-1
hrH:   hourly sensible heat flux:  MJ tree-1 s-1
TCAN: Average foliage temperature (deg C)
ALMAX: Canopy maximum leaf photosynthesis rate (umol m-2 s-1)
PSIL: Canopy average leaf water potential (MPa)
PSILMIN: Canopy minimum leaf water potential (MPa)
CI : Canopy average intercellular CO2 conc. (ppm)
TAIR: Air temperature (deg C)
VPD: vapor pressure deficit (kPa)
PAR: Above-canopy incident PAR (umol m-2 s-1)
ZEN: Zenithal angle (rad)
AZ: Asimutal angle (rad)
                                                                                
Columns: DOY Tree Spec HOUR hrPAR hrNIR hrTHM hrPs hrRf hrRmW hrLE LECAN Gscan Gbhcan hrH TCAN ALMAX PSIL PSILMIN CI TAIR VPD PAR ZEN AZ
      2   45    1    3      0.00000      0.00000   -375.15329     -1.70009      1.70009      0.61886      0.00000      0.00000      0.00000      0.00000      0.00000      8.39392      0.00000      0.00000      0.00000    400.00000      8.39392      0.04759      0.00000      2.30234     -1.00308
      2   45    1    4      0.00000      0.00000   -376.76462     -1.73787      1.73787      0.63241      0.00000      0.00000      0.00000      0.00000      0.00000      8.70792      0.00000      0.00000      0.00000    400.00000      8.70792      0.06084      0.00000      2.10677     -1.21981
      2   45    1    5      0.00000      0.00000   -376.43597     -1.73183      1.73183      0.63024      0.00000      0.00000      0.00000      0.00000      0.00000      8.65818      0.00000      0.00000      0.00000    400.00000      8.65818      0.04808      0.00000      1.89644     -1.39159
      2   45    1    6      0.00000      0.00000   -378.31699     -1.77869      1.77869      0.64705      0.00000      0.00000      0.00000      0.00000      0.00000      9.03955      0.00000      0.00000      0.00000    400.00000      9.03955      0.05245      0.00000      1.67973     -1.54205
      2   45    1    7    105.38599      6.63676   -383.00272      3.95009      1.86916      0.69177     -0.06872      0.00803      0.11618      4.91930     -0.35024      9.74823      1.36800      0.00000      0.00000    364.93906     10.00819      0.04556     53.80000      1.46206      1.68749
      2   45    1    8    588.11481     36.85061   -399.68024     25.51515      2.27225      0.83502      0.62645      0.14888      0.63399      4.84889     -0.26200     12.53798      7.99465      0.00000      0.00000    352.45441     12.73573      0.15265    292.14999      1.24824      1.84217
      2   45    1    9   1279.74792     80.10212   -424.13086     45.91587      2.58858      0.94456      2.23390      0.32425      0.68412      4.77649     -0.16318     14.39991     13.76330      0.00000      0.00000    319.51630     14.52214      0.30698    633.04999      1.04432      2.02259
      2   45    1   10   1823.16833    115.14452   -450.08148     55.98273      3.14789      1.14333      4.34181      0.56232      0.62192      4.70226     -0.12826     17.19451     16.58222      0.00000      0.00000    294.65561     17.29001      0.58496    955.00000      0.86009      2.25158
      2   45    1   11   1658.45837    104.91300   -442.22906     52.69767      3.39742      1.23619      4.73814      0.61345      0.54244      4.72239     -0.18400     18.28429     15.53266      0.00000      0.00000    287.38556     18.42172      0.73170    875.09991      0.71297      2.55891
      2   45    1   12   2340.00269    150.66682   -479.31586     62.04326      3.74646      1.35721      6.97648      0.86343      0.56235      4.65965     -0.12481     19.68118     18.53363      0.00000      0.00000    273.05035     19.77530      0.99291   1370.75000      0.63080      2.96025
      2   45    1   13   2122.34082    135.73100   -470.60529     59.21934      3.75357      1.36371      7.01435      0.87651      0.52430      4.69039     -0.18031     19.70838     17.39858      0.00000      0.00000    270.61987     19.84453      1.08124   1194.59998      0.63968      3.40328
      2   45    1   14   2536.83594    162.79437   -498.42316     63.08596      4.01783      1.45302      7.47831      0.91653      0.55786      4.63576     -0.11057     20.68003     18.74697      0.00000      0.00000    269.49170     20.76384      1.06237   1467.04993      0.73629      3.78843
      2   45    1   15   1708.49683    107.68484   -466.97287     52.18103      3.83163      1.39664      5.99082      0.76484      0.47144      4.71990     -0.24998     20.00249     15.52726      0.00000      0.00000    274.10065     20.19031      1.04957    883.45001      0.89209      4.07902
      2   45    1   16    598.42798     37.68647   -434.16980     22.65580      3.54516      1.30164      2.31140      0.29798      0.22003      4.77031     -0.36770     18.89247      7.19877      0.00000      0.00000    290.77103     19.16934      0.87631    305.50000      1.08100      4.29691
      2   45    1   17    282.17203     17.77000   -428.27808     10.22300      3.30280      1.21522      0.94273      0.12214      0.10605      4.79157     -0.39047     17.88083      3.41292      0.00000      0.00000    300.86191     18.17366      0.74527    144.05000      1.28733      4.47107
      2   45    1   18     53.67242      3.38006   -421.41470     -0.16587      3.03117      1.11750      0.00422      0.00053      0.00054      4.81497     -0.40648     16.65482      0.10054      0.00000      0.00000    376.02560     16.95874      0.63315     27.40000      1.50226      4.62292
      2   45    1   19      0.00000      0.00000   -416.74823     -2.91935      2.91935      1.05451      0.00000      0.00000      0.00000      0.00000      0.00000     16.11794      0.00000      0.00000      0.00000    400.00000     16.11794      0.56627      0.00000      1.72010      1.51497
      2   45    1   20      0.00000      0.00000   -414.83398     -2.84173      2.84173      1.02687      0.00000      0.00000      0.00000      0.00000      0.00000     15.73295      0.00000      0.00000      0.00000    400.00000     15.73295      0.56840      0.00000      1.93609      1.36193
      2   45    1   21      0.00000      0.00000   -410.90927     -2.73043      2.73043      0.98721      0.00000      0.00000      0.00000      0.00000      0.00000     15.16216      0.00000      0.00000      0.00000    400.00000     15.16216      0.40526      0.00000      2.14447      1.18392
      2   45    1   22      0.00000      0.00000   -408.64984     -2.65796      2.65796      0.96138      0.00000      0.00000      0.00000      0.00000      0.00000     14.77790      0.00000      0.00000      0.00000    400.00000     14.77790      0.35298      0.00000      2.33589      0.95530
      2   45    1   23      0.00000      0.00000   -405.68781     -2.56109      2.56109      0.92683      0.00000      0.00000      0.00000      0.00000      0.00000     14.24753      0.00000      0.00000      0.00000    400.00000     14.24753      0.30519      0.00000      2.49254      0.63785
      2   45    1   24      0.00000      0.00000   -402.36563     -2.45846      2.45846      0.89021      0.00000      0.00000      0.00000      0.00000      0.00000     13.66329      0.00000      0.00000      0.00000    400.00000     13.66329      0.24175      0.00000      2.58260      0.20194
      3   45    1    1      0.00000      0.00000   -403.85660     -2.43005      2.43005      0.88116      0.00000      0.00000      0.00000      0.00000      0.00000     13.38400      0.00000      0.00000      0.00000    400.00000     13.38400      0.28295      0.00000      2.56581     -0.29059
      3   45    1    2      0.00000      0.00000   -403.47720     -2.43673      2.43673      0.88355      0.00000      0.00000      0.00000      0.00000      0.00000     13.42320      0.00000      0.00000      0.00000    400.00000     13.42320      0.19050      0.00000      2.46086     -0.70162
      3   45    1    3      0.00000      0.00000   -402.20670     -2.39338      2.39338      0.86805      0.00000      0.00000      0.00000      0.00000      0.00000     13.16677      0.00000      0.00000      0.00000    400.00000     13.16677      0.19427      0.00000      2.29644     -0.99822
      3   45    1    4      0.00000      0.00000   -399.57355     -2.31709      2.31709      0.84077      0.00000      0.00000      0.00000      0.00000      0.00000     12.70398      0.00000      0.00000      0.00000    400.00000     12.70398      0.14473      0.00000      2.10135     -1.21481
      3   45    1    5      0.00000      0.00000   -398.66125     -2.28514      2.28514      0.82934      0.00000      0.00000      0.00000      0.00000      0.00000     12.50564      0.00000      0.00000      0.00000    400.00000     12.50564      0.15842      0.00000      1.89130     -1.38670
      3   45    1    6      0.00000      0.00000   -398.67850     -2.29438      2.29438      0.83265      0.00000      0.00000      0.00000      0.00000      0.00000     12.56329      0.00000      0.00000      0.00000    400.00000     12.56329      0.11377      0.00000      1.67470     -1.53726
      3   45    1    7     27.91721      1.75877   -396.19818     -0.59845      2.17325      0.80505      0.00000      0.00000      0.00000      4.93111     -0.38833     11.78836      0.00000      0.00000      0.00000    400.15915     12.07479      0.10945     14.15000      1.45699      1.68274
      3   45    1    8    200.94476     12.65945   -398.40384      8.41563      2.24522      0.82951      0.06210      0.04338      0.24828      4.91319     -0.34454     12.25378      2.76969      0.00000      0.00000    363.84109     12.50854      0.11391    101.84999      1.24298      1.83742
      3   45    1    9    465.22116     29.30878   -406.21381     20.14944      2.48777      0.91599      0.64568      0.13335      0.42098      4.87834     -0.30379     13.71929      6.33862      0.00000      0.00000    346.52823     13.94581      0.20570    235.79999      1.03870      2.01791
      3   45    1   10    521.84467     32.87604   -411.76434     22.06674      2.66658      0.98106      0.96516      0.16339      0.36663      4.86259     -0.30753     14.71084      6.91824      0.00000      0.00000    333.76907     14.94041      0.28902    264.50000      0.85395      2.24736
      3   45    1   11    507.24496     31.95626   -412.95096     21.34264      2.69853      0.99312      1.06360      0.16849      0.32450      4.86215     -0.31720     14.88098      6.70679      0.00000      0.00000    328.42239     15.11750      0.33656    257.10001      0.70627      2.55627
      3   45    1   12    737.19208     46.44284   -418.19455     29.60727      2.87732      1.05669      1.84213      0.26508      0.38545      4.84044     -0.29211     15.79746      9.11512      0.00000      0.00000    314.88974     16.01669      0.44542    373.64999      0.62390      2.96115
      3   45    1   13    582.41425     36.69191   -421.47092     23.62007      2.99568      1.10136      1.54651      0.22191      0.29934      4.83944     -0.32586     16.37336      7.39671      0.00000      0.00000    314.62344     16.61684      0.48014    295.20001      0.63344      3.40830
      3   45    1   14    448.84570     28.27713   -421.28900     18.25551      2.98661      1.09921      1.18496      0.17116      0.23386      4.84508     -0.34730     16.33002      5.80733      0.00000      0.00000    317.03378     16.58850      0.47406    227.49998      0.73125      3.79552
      3   45    1   15    238.62807     15.03349   -419.01620      9.07819      2.90677      1.07173      0.52582      0.08005      0.12704      4.85786     -0.37507     15.94293      3.01213      0.00000      0.00000    326.16125     16.22153      0.40831    120.95000      0.88815      4.08635
      3   45    1   16    190.38948     11.99448   -414.29626      7.08867      2.76056      1.01840      0.25630      0.05368      0.14045      4.86954     -0.37201     15.20566      2.38779      0.00000      0.00000    347.57669     15.48176      0.24818     96.50000      1.07783      4.30389
      3   45    1   17     55.14391      3.47405   -408.44977      0.42953      2.56938      0.94980      0.00220      0.00250      0.01263      4.89131     -0.39301     14.18038      0.29217      0.00000      0.00000    366.27515     14.47117      0.12891     27.95000      1.28464      4.47772
      3   45    1   18      0.00000      0.00000   -407.61771     -2.60189      2.60189      0.94255      0.00000      0.00053      0.00000      0.00000      0.00000     14.36012      0.00000      0.00000      0.00000    400.00000     14.36012      0.08086      1.10000      1.49979      4.62940
      3   45    1   19      0.00000      0.00000   -406.66110     -2.56697      2.56697      0.93008      0.00000      0.00000      0.00000      0.00000      0.00000     14.16707      0.00000      0.00000      0.00000    400.00000     14.16707      0.08659      0.00000      1.71765      1.50843
      3   45    1   20      0.00000      0.00000   -404.97574     -2.51418      2.51418      0.91122      0.00000      0.00000      0.00000      0.00000      0.00000     13.87021      0.00000      0.00000      0.00000    400.00000     13.87021      0.05598      0.00000      1.93344      1.35509
      3   45    1   21      0.00000      0.00000   -405.96234     -2.54511      2.54511      0.92227      0.00000      0.00000      0.00000      0.00000      0.00000     14.04490      0.00000      0.00000      0.00000    400.00000     14.04490      0.07314      0.00000      2.14137      1.17656
      3   45    1   22      0.00000      0.00000   -407.50565     -2.60318      2.60318      0.94301      0.00000      0.00000      0.00000      0.00000      0.00000     14.36718      0.00000      0.00000      0.00000    400.00000     14.36718      0.05323      0.00000      2.33199      0.94739
      3   45    1   23      0.00000      0.00000   -408.41901     -2.63631      2.63631      0.95484      0.00000      0.00000      0.00000      0.00000      0.00000     14.54780      0.00000      0.00000      0.00000    400.00000     14.54780      0.05061      0.00000      2.48744      0.63013
      3   45    1   24      0.00000      0.00000   -409.46176     -2.67270      2.67270      0.96783      0.00000      0.00000      0.00000      0.00000      0.00000     14.74366      0.00000      0.00000      0.00000    400.00000     14.74366      0.05729      0.00000      2.57620      0.19697
      4   45    1    1      0.00000      0.00000   -411.98749     -2.71248      2.71248      0.98027      0.00000      0.00000      0.00000      0.00000      0.00000     14.84204      0.00000      0.00000      0.00000    400.00000     14.84204      0.05017      0.00000      2.55888     -0.29040
      4   45    1    2      0.00000      0.00000   -410.43698     -2.65459      2.65459      0.95965      0.00000      0.00000      0.00000      0.00000      0.00000     14.53385      0.00000      0.00000      0.00000    400.00000     14.53385      0.05826      0.00000      2.45433     -0.69795
      4   45    1    3      0.00000      0.00000   -411.17966     -2.67449      2.67449      0.96674      0.00000      0.00000      0.00000      0.00000      0.00000     14.64053      0.00000      0.00000      0.00000    400.00000     14.64053      0.09390      0.00000      2.29052     -0.99340
      4   45    1    4      0.00000      0.00000   -410.81033     -2.65854      2.65854      0.96105      0.00000      0.00000      0.00000      0.00000      0.00000     14.55506      0.00000      0.00000      0.00000    400.00000     14.55506      0.10693      0.00000      2.09592     -1.20983
      4   45    1    5      0.00000      0.00000   -407.33765     -2.53574      2.53574      0.91728      0.00000      0.00000      0.00000      0.00000      0.00000     13.87951      0.00000      0.00000      0.00000    400.00000     13.87951      0.10633      0.00000      1.88615     -1.38181
      4   45    1    6      0.00000      0.00000   -406.75458     -2.51330      2.51330      0.90928      0.00000      0.00000      0.00000      0.00000      0.00000     13.75253      0.00000      0.00000      0.00000    400.00000     13.75253      0.11803      0.00000      1.66967     -1.53246
      4   45    1    7     17.57497      1.10771   -408.55966     -1.53336      2.51383      0.92824      0.00000      0.00000      0.00000      4.93891     -0.40361     13.75546      0.00000      0.00000      0.00000    400.40823     14.05155      0.16587      8.85000      1.45192      1.67798
      4   45    1    8    170.38789     10.73919   -412.29218      6.28046      2.63202      0.96987      0.23368      0.04653      0.12193      4.92150     -0.37464     14.41178      2.11459      0.00000      0.00000    346.81265     14.68738      0.24773     85.79999      1.23771      1.83265
